===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 47624
Item Placement:
Item 1: (original w=1024, h=1024) → placed at (x=0, y=0), rotated=No
Item 388: (original w=128, h=64) → placed at (x=0, y=44760), rotated=No
Item 389: (original w=128, h=64) → placed at (x=128, y=44568), rotated=No
Item 390: (original w=16, h=512) → placed at (x=1536, y=44040), rotated=Yes
Item 391: (original w=64, h=128) → placed at (x=128, y=44632), rotated=No
Item 392: (original w=64, h=128) → placed at (x=256, y=44504), rotated=No
Item 393: (original w=128, h=64) → placed at (x=128, y=44760), rotated=No
Item 394: (original w=256, h=32) → placed at (x=320, y=44504), rotated=No
Item 395: (original w=256, h=32) → placed at (x=256, y=44760), rotated=No
Item 396: (original w=32, h=256) → placed at (x=320, y=44536), rotated=Yes
Item 397: (original w=256, h=32) → placed at (x=256, y=44792), rotated=No
Item 398: (original w=128, h=64) → placed at (x=320, y=44568), rotated=No
Item 399: (original w=32, h=256) → placed at (x=512, y=44760), rotated=Yes
Item 400: (original w=128, h=64) → placed at (x=448, y=44568), rotated=No
Item 401: (original w=128, h=64) → placed at (x=0, y=44824), rotated=No
Item 402: (original w=128, h=64) → placed at (x=1024, y=17408), rotated=No
Item 403: (original w=128, h=64) → placed at (x=0, y=44888), rotated=No
Item 404: (original w=64, h=128) → placed at (x=1024, y=17472), rotated=No
Item 405: (original w=256, h=32) → placed at (x=512, y=44792), rotated=No
Item 406: (original w=128, h=64) → placed at (x=1024, y=17600), rotated=No
Item 407: (original w=512, h=16) → placed at (x=1088, y=17472), rotated=No
Item 408: (original w=128, h=64) → placed at (x=1152, y=17600), rotated=No
Item 409: (original w=128, h=64) → placed at (x=1088, y=17488), rotated=No
Item 410: (original w=1024, h=8) → placed at (x=776, y=41864), rotated=No
Item 411: (original w=32, h=256) → placed at (x=1280, y=17600), rotated=Yes
Item 412: (original w=8, h=1024) → placed at (x=776, y=41872), rotated=Yes
Item 413: (original w=16, h=512) → placed at (x=1280, y=17632), rotated=Yes
Item 414: (original w=8, h=1024) → placed at (x=776, y=41880), rotated=Yes
Item 415: (original w=1024, h=8) → placed at (x=128, y=43512), rotated=No
Item 416: (original w=128, h=64) → placed at (x=768, y=44760), rotated=No
Item 417: (original w=32, h=256) → placed at (x=1088, y=17552), rotated=Yes
Item 418: (original w=8, h=1024) → placed at (x=896, y=44760), rotated=Yes
Item 419: (original w=8, h=1024) → placed at (x=776, y=41888), rotated=Yes
Item 420: (original w=256, h=32) → placed at (x=896, y=44768), rotated=No
Item 421: (original w=8, h=1024) → placed at (x=128, y=43520), rotated=Yes
Item 422: (original w=32, h=256) → placed at (x=0, y=44952), rotated=No
Item 423: (original w=64, h=128) → placed at (x=1536, y=16896), rotated=No
Item 424: (original w=1024, h=8) → placed at (x=896, y=44800), rotated=No
Item 425: (original w=8, h=1024) → placed at (x=128, y=43528), rotated=Yes
Item 426: (original w=16, h=512) → placed at (x=1280, y=17648), rotated=Yes
Item 427: (original w=64, h=128) → placed at (x=1536, y=17024), rotated=No
Item 428: (original w=32, h=256) → placed at (x=0, y=45208), rotated=No
Item 429: (original w=64, h=128) → placed at (x=1536, y=17152), rotated=No
Item 430: (original w=512, h=16) → placed at (x=128, y=43536), rotated=No
Item 431: (original w=32, h=256) → placed at (x=1536, y=17280), rotated=Yes
Item 432: (original w=1024, h=8) → placed at (x=128, y=43552), rotated=No
Item 433: (original w=16, h=512) → placed at (x=1536, y=17312), rotated=Yes
Item 434: (original w=8, h=1024) → placed at (x=896, y=44808), rotated=Yes
Item 435: (original w=32, h=256) → placed at (x=1536, y=17328), rotated=Yes
Item 436: (original w=32, h=256) → placed at (x=0, y=45464), rotated=No
Item 437: (original w=256, h=32) → placed at (x=1536, y=17360), rotated=No
Item 438: (original w=16, h=512) → placed at (x=1088, y=17584), rotated=Yes
Item 439: (original w=256, h=32) → placed at (x=0, y=45720), rotated=No
Item 440: (original w=8, h=1024) → placed at (x=896, y=44816), rotated=Yes
Item 441: (original w=128, h=64) → placed at (x=0, y=45752), rotated=No
Item 442: (original w=1024, h=8) → placed at (x=256, y=45720), rotated=No
Item 443: (original w=8, h=1024) → placed at (x=0, y=45816), rotated=No
Item 444: (original w=128, h=64) → placed at (x=1024, y=19200), rotated=No
Item 445: (original w=128, h=64) → placed at (x=0, y=46840), rotated=No
Item 446: (original w=128, h=64) → placed at (x=1024, y=19264), rotated=No
Item 447: (original w=16, h=512) → placed at (x=1536, y=17392), rotated=Yes
Item 448: (original w=64, h=128) → placed at (x=1024, y=19328), rotated=No
Item 449: (original w=8, h=1024) → placed at (x=128, y=46840), rotated=Yes
Item 450: (original w=16, h=512) → placed at (x=1088, y=19328), rotated=Yes
Item 451: (original w=1024, h=8) → placed at (x=128, y=46848), rotated=No
Item 452: (original w=8, h=1024) → placed at (x=256, y=45728), rotated=Yes
Item 453: (original w=64, h=128) → placed at (x=1088, y=19344), rotated=Yes
Item 454: (original w=1024, h=8) → placed at (x=256, y=45736), rotated=No
Item 455: (original w=16, h=512) → placed at (x=1088, y=19408), rotated=Yes
Item 456: (original w=8, h=1024) → placed at (x=256, y=45744), rotated=Yes
Item 457: (original w=64, h=128) → placed at (x=0, y=46904), rotated=No
Item 458: (original w=64, h=128) → placed at (x=256, y=19712), rotated=No
Item 459: (original w=16, h=512) → placed at (x=1088, y=19424), rotated=Yes
Item 460: (original w=128, h=32) → placed at (x=1824, y=36128), rotated=No
Item 461: (original w=256, h=16) → placed at (x=1088, y=19440), rotated=No
Item 462: (original w=8, h=512) → placed at (x=1152, y=43552), rotated=Yes
Item 463: (original w=64, h=64) → placed at (x=256, y=19840), rotated=No
Item 464: (original w=64, h=64) → placed at (x=0, y=47032), rotated=No
Item 465: (original w=32, h=128) → placed at (x=128, y=46856), rotated=Yes
Item 466: (original w=512, h=8) → placed at (x=1344, y=19440), rotated=No
Item 467: (original w=512, h=8) → placed at (x=128, y=46888), rotated=No
Item 468: (original w=16, h=256) → placed at (x=1288, y=40984), rotated=Yes
Item 469: (original w=256, h=16) → placed at (x=1664, y=43304), rotated=No
Item 470: (original w=64, h=64) → placed at (x=0, y=47096), rotated=No
Item 471: (original w=8, h=512) → placed at (x=1344, y=19448), rotated=Yes
Item 472: (original w=64, h=64) → placed at (x=0, y=47160), rotated=No
Item 473: (original w=16, h=256) → placed at (x=1544, y=40984), rotated=Yes
Item 474: (original w=64, h=64) → placed at (x=0, y=47224), rotated=No
Item 475: (original w=16, h=256) → placed at (x=1544, y=41752), rotated=Yes
Item 476: (original w=256, h=16) → placed at (x=0, y=47288), rotated=No
Item 477: (original w=16, h=256) → placed at (x=1600, y=17584), rotated=Yes
Item 478: (original w=256, h=16) → placed at (x=0, y=47304), rotated=No
Item 479: (original w=128, h=32) → placed at (x=1600, y=19408), rotated=No
Item 480: (original w=16, h=256) → placed at (x=0, y=47320), rotated=No
Item 481: (original w=512, h=8) → placed at (x=640, y=46888), rotated=No
Item 482: (original w=256, h=16) → placed at (x=0, y=47576), rotated=No
Item 483: (original w=128, h=32) → placed at (x=1728, y=19408), rotated=No
Item 484: (original w=128, h=32) → placed at (x=0, y=47592), rotated=No
Item 485: (original w=32, h=128) → placed at (x=1856, y=19408), rotated=Yes
Item 486: (original w=256, h=16) → placed at (x=128, y=47592), rotated=No
Item 487: (original w=64, h=64) → placed at (x=256, y=19904), rotated=No
Item 488: (original w=8, h=512) → placed at (x=1152, y=46888), rotated=Yes
Item 489: (original w=8, h=512) → placed at (x=256, y=19968), rotated=Yes
Item 490: (original w=256, h=16) → placed at (x=128, y=47608), rotated=No
Item 491: (original w=32, h=128) → placed at (x=256, y=19976), rotated=No
Item 492: (original w=256, h=16) → placed at (x=1024, y=20224), rotated=No
Item 493: (original w=32, h=128) → placed at (x=256, y=20104), rotated=Yes
Item 494: (original w=16, h=256) → placed at (x=1024, y=20240), rotated=No
Item 495: (original w=128, h=32) → placed at (x=256, y=20136), rotated=No
Item 496: (original w=256, h=16) → placed at (x=1024, y=20496), rotated=No
Item 497: (original w=128, h=32) → placed at (x=256, y=20168), rotated=No
Item 498: (original w=8, h=512) → placed at (x=128, y=46896), rotated=Yes
Item 499: (original w=64, h=64) → placed at (x=1024, y=20512), rotated=No
Item 500: (original w=64, h=64) → placed at (x=512, y=21504), rotated=No
Item 501: (original w=64, h=64) → placed at (x=1024, y=20576), rotated=No
Item 502: (original w=64, h=64) → placed at (x=512, y=21568), rotated=No
Item 503: (original w=64, h=64) → placed at (x=1024, y=20640), rotated=No
Item 504: (original w=64, h=64) → placed at (x=512, y=21632), rotated=No
Item 505: (original w=64, h=64) → placed at (x=1024, y=20704), rotated=No
Item 506: (original w=64, h=64) → placed at (x=512, y=21696), rotated=No
Item 507: (original w=64, h=64) → placed at (x=1024, y=20768), rotated=No
Item 508: (original w=64, h=64) → placed at (x=512, y=21760), rotated=No
Item 509: (original w=64, h=64) → placed at (x=1024, y=20832), rotated=No
Item 510: (original w=512, h=8) → placed at (x=256, y=20200), rotated=No
Item 511: (original w=32, h=128) → placed at (x=1024, y=20896), rotated=Yes
Item 512: (original w=128, h=32) → placed at (x=512, y=21824), rotated=No
Item 513: (original w=32, h=128) → placed at (x=1024, y=20928), rotated=Yes
Item 514: (original w=16, h=256) → placed at (x=256, y=20208), rotated=Yes
Item 515: (original w=32, h=128) → placed at (x=1024, y=20960), rotated=Yes
Item 516: (original w=32, h=128) → placed at (x=512, y=21856), rotated=No
Item 517: (original w=64, h=64) → placed at (x=1792, y=20992), rotated=No
Item 518: (original w=32, h=128) → placed at (x=640, y=21824), rotated=Yes
Item 519: (original w=32, h=128) → placed at (x=1792, y=21056), rotated=No
Item 520: (original w=256, h=16) → placed at (x=512, y=20208), rotated=No
Item 521: (original w=8, h=512) → placed at (x=768, y=19968), rotated=Yes
Item 522: (original w=16, h=256) → placed at (x=1792, y=21184), rotated=No
Item 523: (original w=8, h=512) → placed at (x=1280, y=19968), rotated=Yes
Item 524: (original w=512, h=8) → placed at (x=640, y=46896), rotated=No
Item 525: (original w=512, h=8) → placed at (x=768, y=21824), rotated=No
Item 526: (original w=256, h=16) → placed at (x=1792, y=21440), rotated=No
Item 527: (original w=16, h=256) → placed at (x=768, y=21832), rotated=Yes
Item 528: (original w=64, h=64) → placed at (x=1824, y=21056), rotated=No
Item 529: (original w=256, h=16) → placed at (x=1792, y=21456), rotated=No
Item 530: (original w=64, h=64) → placed at (x=1824, y=21120), rotated=No
Item 531: (original w=8, h=512) → placed at (x=768, y=21848), rotated=Yes
Item 532: (original w=64, h=64) → placed at (x=1888, y=21056), rotated=No
Item 533: (original w=8, h=512) → placed at (x=1280, y=21848), rotated=Yes
Item 534: (original w=16, h=256) → placed at (x=1792, y=21472), rotated=Yes
Item 535: (original w=512, h=8) → placed at (x=1152, y=46896), rotated=No
Item 536: (original w=512, h=8) → placed at (x=512, y=21984), rotated=No
Item 537: (original w=8, h=512) → placed at (x=512, y=15104), rotated=No
Item 538: (original w=512, h=8) → placed at (x=512, y=21992), rotated=No
Item 539: (original w=64, h=64) → placed at (x=1888, y=21120), rotated=No
Item 540: (original w=256, h=16) → placed at (x=1664, y=46888), rotated=No
Item 541: (original w=512, h=8) → placed at (x=1024, y=21984), rotated=No
Item 542: (original w=64, h=64) → placed at (x=512, y=22000), rotated=No
Item 543: (original w=256, h=16) → placed at (x=1792, y=21488), rotated=No
Item 544: (original w=8, h=512) → placed at (x=1024, y=21992), rotated=Yes
Item 545: (original w=8, h=512) → placed at (x=576, y=22000), rotated=Yes
Item 546: (original w=256, h=16) → placed at (x=1536, y=21984), rotated=No
Item 547: (original w=128, h=32) → placed at (x=576, y=22008), rotated=No
Item 548: (original w=32, h=128) → placed at (x=512, y=22064), rotated=No
Item 549: (original w=128, h=32) → placed at (x=1952, y=21056), rotated=Yes
Item 550: (original w=256, h=16) → placed at (x=1792, y=21984), rotated=No
Item 551: (original w=128, h=32) → placed at (x=1984, y=21056), rotated=Yes
Item 552: (original w=512, h=8) → placed at (x=544, y=22064), rotated=No
Item 553: (original w=16, h=256) → placed at (x=576, y=22040), rotated=Yes
Item 554: (original w=64, h=64) → placed at (x=544, y=22072), rotated=No
Item 555: (original w=128, h=32) → placed at (x=2016, y=21056), rotated=Yes
Item 556: (original w=128, h=16) → placed at (x=1920, y=46888), rotated=No
Item 557: (original w=64, h=32) → placed at (x=1952, y=36128), rotated=No
Item 558: (original w=32, h=64) → placed at (x=608, y=22072), rotated=No
Item 559: (original w=64, h=32) → placed at (x=544, y=22136), rotated=No
Item 560: (original w=256, h=8) → placed at (x=832, y=22040), rotated=No
Item 561: (original w=256, h=8) → placed at (x=544, y=22168), rotated=No
Item 562: (original w=128, h=16) → placed at (x=1800, y=40984), rotated=No
Item 563: (original w=64, h=32) → placed at (x=640, y=22072), rotated=No
Item 564: (original w=64, h=32) → placed at (x=512, y=22192), rotated=No
Item 565: (original w=64, h=32) → placed at (x=640, y=22104), rotated=No
Item 566: (original w=128, h=16) → placed at (x=544, y=22176), rotated=No
Item 567: (original w=8, h=256) → placed at (x=832, y=22048), rotated=Yes
Item 568: (original w=128, h=16) → placed at (x=672, y=22176), rotated=No
Item 569: (original w=64, h=32) → placed at (x=704, y=22072), rotated=No
Item 570: (original w=256, h=8) → placed at (x=800, y=22168), rotated=No
Item 571: (original w=64, h=32) → placed at (x=704, y=22104), rotated=No
Item 572: (original w=64, h=32) → placed at (x=576, y=22192), rotated=No
Item 573: (original w=64, h=32) → placed at (x=512, y=22224), rotated=No
Item 574: (original w=16, h=128) → placed at (x=800, y=22176), rotated=Yes
Item 575: (original w=64, h=32) → placed at (x=512, y=22256), rotated=No
Item 576: (original w=64, h=32) → placed at (x=640, y=22192), rotated=No
Item 577: (original w=64, h=32) → placed at (x=512, y=22288), rotated=No
Item 578: (original w=64, h=32) → placed at (x=704, y=22192), rotated=No
Item 579: (original w=128, h=16) → placed at (x=928, y=22176), rotated=No
Item 580: (original w=64, h=32) → placed at (x=768, y=22192), rotated=No
Item 581: (original w=64, h=32) → placed at (x=576, y=22224), rotated=No
Item 582: (original w=64, h=32) → placed at (x=832, y=22192), rotated=No
Item 583: (original w=64, h=32) → placed at (x=576, y=22256), rotated=No
Item 584: (original w=128, h=16) → placed at (x=896, y=22192), rotated=No
Item 585: (original w=64, h=32) → placed at (x=576, y=22288), rotated=No
Item 586: (original w=64, h=32) → placed at (x=512, y=22320), rotated=No
Item 587: (original w=32, h=64) → placed at (x=520, y=15104), rotated=No
Item 588: (original w=64, h=32) → placed at (x=512, y=22352), rotated=No
Item 589: (original w=128, h=16) → placed at (x=896, y=22208), rotated=No
Item 590: (original w=64, h=32) → placed at (x=512, y=22384), rotated=No
Item 591: (original w=64, h=32) → placed at (x=552, y=15104), rotated=No
Item 592: (original w=64, h=32) → placed at (x=512, y=22416), rotated=No
Item 593: (original w=8, h=256) → placed at (x=552, y=15136), rotated=Yes
Item 594: (original w=64, h=32) → placed at (x=512, y=22448), rotated=No
Item 595: (original w=64, h=32) → placed at (x=1024, y=22192), rotated=No
Item 596: (original w=16, h=128) → placed at (x=552, y=15144), rotated=Yes
Item 597: (original w=16, h=128) → placed at (x=1088, y=22192), rotated=Yes
Item 598: (original w=64, h=32) → placed at (x=512, y=22480), rotated=No
Item 599: (original w=64, h=32) → placed at (x=520, y=15168), rotated=No
Item 600: (original w=64, h=32) → placed at (x=1664, y=16128), rotated=No
Item 601: (original w=64, h=32) → placed at (x=520, y=15200), rotated=No
Item 602: (original w=64, h=32) → placed at (x=1664, y=16160), rotated=No
Item 603: (original w=8, h=256) → placed at (x=552, y=15160), rotated=Yes
Item 604: (original w=64, h=32) → placed at (x=1664, y=16192), rotated=No
Item 605: (original w=64, h=32) → placed at (x=520, y=15232), rotated=No
Item 606: (original w=128, h=16) → placed at (x=1056, y=22168), rotated=No
Item 607: (original w=256, h=8) → placed at (x=808, y=15160), rotated=No
Item 608: (original w=64, h=32) → placed at (x=520, y=15264), rotated=No
Item 609: (original w=128, h=16) → placed at (x=1800, y=41752), rotated=No
Item 610: (original w=64, h=32) → placed at (x=520, y=15296), rotated=No
Item 611: (original w=256, h=8) → placed at (x=1056, y=22184), rotated=No
Item 612: (original w=64, h=32) → placed at (x=520, y=15328), rotated=No
Item 613: (original w=64, h=32) → placed at (x=1664, y=16224), rotated=No
Item 614: (original w=256, h=8) → placed at (x=1312, y=22184), rotated=No
Item 615: (original w=64, h=32) → placed at (x=1664, y=16256), rotated=No
Item 616: (original w=64, h=32) → placed at (x=520, y=15360), rotated=No
Item 617: (original w=128, h=16) → placed at (x=1920, y=44800), rotated=No
Item 618: (original w=64, h=32) → placed at (x=520, y=15392), rotated=No
Item 619: (original w=64, h=32) → placed at (x=1664, y=16288), rotated=No
Item 620: (original w=16, h=128) → placed at (x=1920, y=43304), rotated=Yes
Item 621: (original w=64, h=32) → placed at (x=1664, y=16320), rotated=No
Item 622: (original w=64, h=32) → placed at (x=520, y=15424), rotated=No
Item 623: (original w=256, h=8) → placed at (x=1568, y=22184), rotated=No
Item 624: (original w=64, h=32) → placed at (x=520, y=15456), rotated=No
Item 625: (original w=64, h=32) → placed at (x=1664, y=16352), rotated=No
Item 626: (original w=64, h=32) → placed at (x=520, y=15488), rotated=No
Item 627: (original w=128, h=16) → placed at (x=1184, y=22168), rotated=No
Item 628: (original w=128, h=16) → placed at (x=520, y=15520), rotated=No
Item 629: (original w=256, h=8) → placed at (x=1664, y=43552), rotated=No
Item 630: (original w=8, h=256) → placed at (x=520, y=15536), rotated=Yes
Item 631: (original w=8, h=256) → placed at (x=1792, y=21848), rotated=Yes
Item 632: (original w=64, h=32) → placed at (x=520, y=15544), rotated=No
Item 633: (original w=32, h=64) → placed at (x=1728, y=16128), rotated=No
Item 634: (original w=8, h=256) → placed at (x=776, y=15536), rotated=Yes
Item 635: (original w=128, h=16) → placed at (x=1728, y=16192), rotated=No
Item 636: (original w=256, h=8) → placed at (x=1032, y=15536), rotated=No
Item 637: (original w=32, h=64) → placed at (x=1728, y=16208), rotated=No
Item 638: (original w=32, h=64) → placed at (x=520, y=15576), rotated=Yes
Item 639: (original w=128, h=16) → placed at (x=1312, y=22168), rotated=No
Item 640: (original w=16, h=128) → placed at (x=1856, y=17584), rotated=Yes
Item 641: (original w=128, h=16) → placed at (x=1440, y=22168), rotated=No
Item 642: (original w=8, h=256) → placed at (x=1288, y=15536), rotated=Yes
Item 643: (original w=64, h=32) → placed at (x=1728, y=16272), rotated=No
Item 644: (original w=16, h=128) → placed at (x=1568, y=22168), rotated=Yes
Item 645: (original w=16, h=128) → placed at (x=1728, y=16304), rotated=Yes
Item 646: (original w=16, h=128) → placed at (x=1696, y=22168), rotated=Yes
Item 647: (original w=32, h=64) → placed at (x=1728, y=16320), rotated=No
Item 648: (original w=256, h=8) → placed at (x=1064, y=15160), rotated=No
Item 649: (original w=128, h=16) → placed at (x=1824, y=22168), rotated=No
Item 650: (original w=16, h=128) → placed at (x=1760, y=16320), rotated=Yes
Item 651: (original w=256, h=8) → placed at (x=1320, y=15160), rotated=No
Item 652: (original w=128, h=16) → placed at (x=1760, y=16336), rotated=No
Item 653: (original w=16, h=128) → placed at (x=1856, y=19440), rotated=Yes
Item 654: (original w=8, h=256) → placed at (x=1576, y=15160), rotated=Yes
Item 655: (original w=128, h=16) → placed at (x=1888, y=16320), rotated=No
Item 656: (original w=16, h=128) → placed at (x=1760, y=16352), rotated=Yes
Item 657: (original w=8, h=128) → placed at (x=1824, y=22184), rotated=Yes
Item 658: (original w=8, h=128) → placed at (x=1760, y=16368), rotated=Yes
Item 659: (original w=32, h=32) → placed at (x=2016, y=36128), rotated=No
Item 660: (original w=8, h=128) → placed at (x=1760, y=16376), rotated=Yes
Item 661: (original w=128, h=8) → placed at (x=1856, y=16304), rotated=No
Item 662: (original w=128, h=8) → placed at (x=1792, y=16272), rotated=No
Item 663: (original w=128, h=8) → placed at (x=1856, y=16312), rotated=No
Item 664: (original w=32, h=32) → placed at (x=1888, y=16336), rotated=No
Item 665: (original w=64, h=16) → placed at (x=1792, y=16280), rotated=No
Item 666: (original w=64, h=16) → placed at (x=1888, y=16368), rotated=No
Item 667: (original w=128, h=8) → placed at (x=1792, y=16296), rotated=No
Item 668: (original w=16, h=64) → placed at (x=1952, y=16368), rotated=Yes
Item 669: (original w=16, h=64) → placed at (x=1952, y=22168), rotated=Yes
Item 670: (original w=64, h=16) → placed at (x=1928, y=41752), rotated=No
Item 671: (original w=8, h=128) → placed at (x=1920, y=16296), rotated=Yes
Item 672: (original w=32, h=32) → placed at (x=1280, y=15616), rotated=No
Item 673: (original w=8, h=128) → placed at (x=1920, y=43552), rotated=Yes
Item 674: (original w=128, h=8) → placed at (x=1280, y=15648), rotated=No
Item 675: (original w=64, h=16) → placed at (x=1312, y=15616), rotated=No
Item 676: (original w=16, h=64) → placed at (x=1280, y=15656), rotated=No
Item 677: (original w=128, h=8) → placed at (x=1312, y=15632), rotated=No
Item 678: (original w=128, h=8) → placed at (x=1280, y=15720), rotated=No
Item 679: (original w=128, h=8) → placed at (x=1312, y=15640), rotated=No
Item 680: (original w=8, h=128) → placed at (x=1280, y=15728), rotated=No
Item 681: (original w=64, h=16) → placed at (x=1984, y=17584), rotated=No
Item 682: (original w=32, h=32) → placed at (x=1280, y=15856), rotated=No
Item 683: (original w=128, h=8) → placed at (x=1408, y=15720), rotated=No
Item 684: (original w=32, h=32) → placed at (x=1280, y=15888), rotated=No
Item 685: (original w=32, h=32) → placed at (x=1288, y=15728), rotated=No
Item 686: (original w=32, h=32) → placed at (x=1280, y=15920), rotated=No
Item 687: (original w=32, h=32) → placed at (x=1288, y=15760), rotated=No
Item 688: (original w=32, h=32) → placed at (x=1280, y=15952), rotated=No
Item 689: (original w=32, h=32) → placed at (x=1288, y=15792), rotated=No
Item 690: (original w=32, h=32) → placed at (x=1280, y=15984), rotated=No
Item 691: (original w=32, h=32) → placed at (x=1288, y=15824), rotated=No
Item 692: (original w=32, h=32) → placed at (x=1280, y=16016), rotated=No
Item 693: (original w=32, h=32) → placed at (x=1320, y=15728), rotated=No
Item 694: (original w=32, h=32) → placed at (x=1280, y=16048), rotated=No
Item 695: (original w=32, h=32) → placed at (x=1320, y=15760), rotated=No
Item 696: (original w=32, h=32) → placed at (x=1280, y=16080), rotated=No
Item 697: (original w=32, h=32) → placed at (x=1320, y=15792), rotated=No
Item 698: (original w=32, h=32) → placed at (x=512, y=23040), rotated=No
Item 699: (original w=32, h=32) → placed at (x=1320, y=15824), rotated=No
Item 700: (original w=32, h=32) → placed at (x=512, y=23072), rotated=No
Item 701: (original w=16, h=64) → placed at (x=1280, y=16112), rotated=Yes
Item 702: (original w=16, h=64) → placed at (x=512, y=23104), rotated=No
Item 703: (original w=128, h=8) → placed at (x=1536, y=15720), rotated=No
Item 704: (original w=32, h=32) → placed at (x=512, y=23168), rotated=No
Item 705: (original w=32, h=32) → placed at (x=544, y=23040), rotated=No
Item 706: (original w=16, h=64) → placed at (x=1344, y=16112), rotated=Yes
Item 707: (original w=8, h=128) → placed at (x=1664, y=15720), rotated=Yes
Item 708: (original w=32, h=32) → placed at (x=544, y=23072), rotated=No
Item 709: (original w=128, h=8) → placed at (x=1408, y=16112), rotated=No
Item 710: (original w=64, h=16) → placed at (x=576, y=23040), rotated=No
Item 711: (original w=128, h=8) → placed at (x=1408, y=16120), rotated=No
Item 712: (original w=8, h=128) → placed at (x=576, y=23056), rotated=Yes
Item 713: (original w=32, h=32) → placed at (x=512, y=23200), rotated=No
Item 714: (original w=16, h=64) → placed at (x=640, y=23040), rotated=Yes
Item 715: (original w=32, h=32) → placed at (x=512, y=23232), rotated=No
Item 716: (original w=16, h=64) → placed at (x=704, y=23040), rotated=Yes
Item 717: (original w=128, h=8) → placed at (x=512, y=23264), rotated=No
Item 718: (original w=32, h=32) → placed at (x=576, y=23064), rotated=No
Item 719: (original w=64, h=16) → placed at (x=1928, y=40984), rotated=No
Item 720: (original w=64, h=16) → placed at (x=1088, y=22208), rotated=No
Item 721: (original w=32, h=32) → placed at (x=1280, y=22528), rotated=No
Item 722: (original w=32, h=32) → placed at (x=1024, y=23296), rotated=No
Item 723: (original w=32, h=32) → placed at (x=1280, y=22560), rotated=No
Item 724: (original w=128, h=8) → placed at (x=704, y=23056), rotated=No
Item 725: (original w=16, h=64) → placed at (x=1280, y=22592), rotated=No
Item 726: (original w=8, h=128) → placed at (x=832, y=23056), rotated=Yes
Item 727: (original w=8, h=128) → placed at (x=1280, y=22656), rotated=No
Item 728: (original w=64, h=16) → placed at (x=512, y=22512), rotated=No
Item 729: (original w=8, h=128) → placed at (x=960, y=23056), rotated=Yes
Item 730: (original w=64, h=16) → placed at (x=1288, y=22656), rotated=No
Item 731: (original w=128, h=8) → placed at (x=1088, y=23056), rotated=No
Item 732: (original w=16, h=64) → placed at (x=1288, y=22672), rotated=No
Item 733: (original w=128, h=8) → placed at (x=1216, y=23056), rotated=No
Item 734: (original w=128, h=8) → placed at (x=1288, y=22736), rotated=No
Item 735: (original w=64, h=16) → placed at (x=1280, y=22784), rotated=No
Item 736: (original w=8, h=128) → placed at (x=1344, y=23056), rotated=Yes
Item 737: (original w=64, h=16) → placed at (x=1280, y=22800), rotated=No
Item 738: (original w=128, h=8) → placed at (x=1472, y=23056), rotated=No
Item 739: (original w=128, h=8) → placed at (x=1280, y=22816), rotated=No
Item 740: (original w=16, h=64) → placed at (x=1288, y=22744), rotated=Yes
Item 741: (original w=64, h=16) → placed at (x=1280, y=22824), rotated=No
Item 742: (original w=64, h=16) → placed at (x=1288, y=22760), rotated=No
Item 743: (original w=16, h=64) → placed at (x=1280, y=22840), rotated=No
Item 744: (original w=32, h=32) → placed at (x=1024, y=23328), rotated=No
Item 745: (original w=16, h=64) → placed at (x=512, y=23272), rotated=Yes
Item 746: (original w=64, h=16) → placed at (x=1024, y=23360), rotated=No
Item 747: (original w=32, h=16) → placed at (x=2016, y=16320), rotated=No
Item 748: (original w=32, h=16) → placed at (x=1024, y=23376), rotated=No
Item 749: (original w=32, h=16) → placed at (x=1088, y=23360), rotated=No
Item 750: (original w=32, h=16) → placed at (x=1024, y=23392), rotated=No
Item 751: (original w=32, h=16) → placed at (x=1120, y=23360), rotated=No
Item 752: (original w=32, h=16) → placed at (x=1024, y=23408), rotated=No
Item 753: (original w=32, h=16) → placed at (x=1152, y=23360), rotated=No
Item 754: (original w=32, h=16) → placed at (x=1056, y=23376), rotated=No
Item 755: (original w=64, h=8) → placed at (x=1184, y=23360), rotated=No
Item 756: (original w=32, h=16) → placed at (x=1056, y=23392), rotated=No
Item 757: (original w=32, h=16) → placed at (x=1992, y=41752), rotated=No
Item 758: (original w=32, h=16) → placed at (x=1056, y=23408), rotated=No
Item 759: (original w=64, h=8) → placed at (x=1184, y=23368), rotated=No
Item 760: (original w=64, h=8) → placed at (x=1248, y=23360), rotated=No
Item 761: (original w=32, h=16) → placed at (x=1088, y=23376), rotated=No
Item 762: (original w=32, h=16) → placed at (x=2016, y=16368), rotated=No
Item 763: (original w=64, h=8) → placed at (x=1248, y=23368), rotated=No
Item 764: (original w=32, h=16) → placed at (x=1120, y=23376), rotated=No
Item 765: (original w=32, h=16) → placed at (x=1312, y=23360), rotated=No
Item 766: (original w=32, h=16) → placed at (x=1152, y=23376), rotated=No
Item 767: (original w=32, h=16) → placed at (x=1344, y=23360), rotated=No
Item 768: (original w=32, h=16) → placed at (x=1184, y=23376), rotated=No
Item 769: (original w=32, h=16) → placed at (x=1376, y=23360), rotated=No
Item 770: (original w=16, h=32) → placed at (x=1216, y=23376), rotated=Yes
Item 771: (original w=32, h=16) → placed at (x=1408, y=23360), rotated=No
Item 772: (original w=16, h=32) → placed at (x=1248, y=23376), rotated=Yes
